price,cpu,hdd,ram,graphic_ram,screen_size,stock_status,ssd,company,links
7000000,Core i5,500,4000,0,14.0,new,0,lenovo,https://torob.com/p/58865ad8-c0b5-4834-90dc-66f61ea98fca/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-thinkpad-t450-i5/
19670000,Ryzen 5,1000,8000,2000,15.6,new,1000,lenovo,https://torob.com/p/3c0678fc-7885-4a9d-bc2a-051b72d04484/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-v15-g2-alc-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-ryzen5-5500u-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb%2B512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb-vega7/
21479000,Ryzen 7,1000,8000,2000,15.6,new,0,lenovo,https://torob.com/p/4e264a37-72e5-422c-9fef-258f55604e1d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-vaa/
32200000,Core i5,0,8000,2000,15.6,new,256,lenovo,https://torob.com/p/bb429344-e467-46f7-a876-6df93b28ff3f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-thinkpad-e15-8gb-ram-256gb-ssd-i5-2gb-vga/
47100000,Core i7,0,16000,4000,15.6,new,512,lenovo,https://torob.com/p/fe9beeee-363b-430a-b7b0-5ebcba5b83a1/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-lenovo-legion-5-i7-11800h-3050ti-4g/
6500000,Core i5,320,4000,0,14.0,new,0,lenovo,https://torob.com/p/94cc01ec-6c06-420a-9867-39f3c7d12c1b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-thinkpad-l440/
8500000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/b99cbdb1-6bfa-4b7b-aa8c-84bbd24c295f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D9%82%D8%A7%D9%88%D9%85-%D9%88-%D8%B3%D8%B1%DB%8C-%D8%B3%D9%81%D8%A7%D8%B1%D8%B4%DB%8C-lenovo-thinkpad-t440/
26033000,Core i5,1000,8000,2000,15.6,new,512,lenovo,https://torob.com/p/754393be-270b-4684-a886-46ba7e87778a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-5-8gb-ram-1tb-hdd-512gb-ssd-i5-2gb-vga/
55479000,Ryzen 5,0,16000,6000,15.6,new,512,lenovo,https://torob.com/p/380617ec-cf40-4a50-99c1-3660132ef61f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-legion-5-qk-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C/
23760000,Core i5,1000,12000,2000,15.6,new,128,lenovo,https://torob.com/p/8bd20611-8128-498f-bf23-fb94cdc943df/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12gb-ram-1tb-hdd-128gb-ssd-i5-2gb-vga/
17900000,Core i5,256,8000,2000,14.0,new,256,lenovo,https://torob.com/p/82d354e9-e1e1-4c9f-aca4-c74c90fa761c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-thinkpad-e14-i5-10210u8gb-ram256gb-ssd141-fhd/
59610000,Core i7,0,16000,4000,16.0,new,1000,lenovo,https://torob.com/p/9e16b8be-a632-46dc-9acb-b37d00b1cf9b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-pro-16gb-ram-1tb-ssd-i7-4gb-vga/
13000000,Core i3,1000,4000,2000,15.6,new,0,lenovo,https://torob.com/p/2f38fb7d-08f7-4e88-81e9-f8fd43f7b4cd/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-v130-4gb-ram-1tb-hdd-i3/
38500000,Ryzen 5,0,16000,4000,15.6,new,1000,lenovo,https://torob.com/p/41dbf056-f55f-4f78-a8d5-d7d1a51890e5/laptop-lenovo-gaming-3-r5-6600h-16-1ssd-4-3050/
22488820,Core i5,1000,8000,2000,15.6,new,128,lenovo,https://torob.com/p/4c1ff410-7a0b-4274-afb1-c6d87762c6b4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i5-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-128gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb/
11300000,Core i7,0,8000,2000,15.6,new,256,lenovo,https://torob.com/p/546b55d5-dd97-4da0-8bd9-4c0273717c4e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-thinkpad-w540-i7-8g-256ssd-2g/
43800000,Ryzen 7,1000,32000,4000,15.6,new,512,lenovo,https://torob.com/p/5d125606-3ce2-4672-8837-99406ac7211c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-gaming-3-ryzen-7-5800h-32gb-1tb-512gb-4gb-3050-165hz/
29000000,Core i7,1000,20000,2000,15.6,new,256,lenovo,https://torob.com/p/3c31482a-0f04-44ec-9e05-ec67533d971f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-15itl6-core-i7-20gb-1tb-hdd-256gb-ssd/
11600000,Core i5,0,8000,0,14.0,stock,256,lenovo,https://torob.com/p/1bd532c3-3f5a-4230-8ff3-24c52bccf6f2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D8%A8%D8%A7%D8%B1%DB%8C%DA%A9-%D9%88-%D9%84%D9%85%D8%B3%DB%8C/
16700000,Core i3,1000,20000,2000,15.6,new,0,lenovo,https://torob.com/p/51622ddd-7af7-4d5d-9a53-20ac44ff69a4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-core-i3-20gb-1tb-hdd/
113979000,Core i5,512,8000,4000,13.3,new,512,lenovo,https://torob.com/p/6baa6610-4951-4c8c-ba87-0efd8c30d09f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%85%D8%B3%DB%8C-13-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-thinkpad-x1-fold-a/
27700000,Core i7,1000,16000,2000,15.6,new,1000,lenovo,https://torob.com/p/05595d51-3df0-4469-806f-e545dac4b805/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-%D8%A7%DB%8C%D9%86%D8%AA%D9%84/
18170000,Ryzen 5,1000,8000,2000,15.6,new,1000,lenovo,https://torob.com/p/997231c5-bba6-4874-904e-cb3c8b3072f5/%D9%86%D9%88%D8%AA-%D8%A8%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-v15-r5-5500u-8gb-1tb-2gb-vega-fhd/
26750000,Core i5,0,0,0,15.0,stock,0,lenovo,https://torob.com/p/41444da1-2161-49f1-8682-d264c8b8455b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-lenovo-ideapad-3-15itl6-i5-1135g7/
17900000,Core i7,0,10000,0,15.0,stock,0,lenovo,https://torob.com/p/5f3f8413-3c5b-4863-81d1-1be8e2077f33/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-thinkpad-p50-core-i7-6820hq-10gb-ram-512gb-ssd-2gb-quadro-graphic-fhd/
14200000,Core i3,1000,4000,0,15.0,new,0,lenovo,https://torob.com/p/7751f886-a102-44bc-9231-1e754701816c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-81wb-15iml05-%2B-%D9%88%DB%8C%D9%86%D8%AF%D9%88%D8%B2-%D8%A7%D9%88%D8%B1%D8%AC%DB%8C%D9%86%D8%A7%D9%84/
59900000,Core i7,0,32000,4000,15.6,new,1000,lenovo,https://torob.com/p/42c54686-20f0-4d81-9e2f-0df844adf6ad/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-32gb-ram-1tb-ssd-i7-4gb-vga/
22179000,Core i5,0,12000,2000,15.6,new,512,lenovo,https://torob.com/p/70fc2c08-0bd4-4ea8-90dc-759e034e0c93/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12gb-ram-512gb-ssd-i5-1135g7-vga-mx350-2gb/
63688820,Core i7,0,32000,6000,15.6,new,1000,lenovo,https://torob.com/p/a48ec02c-09b8-4fc4-a7b5-9432b41392d3/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-loq-gaming-b/
103188820,Core i7,0,32000,16000,16.0,new,2000,lenovo,https://torob.com/p/6bdf6605-cebf-41bf-bc23-afca1d49515d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-legion-7-eb/
45394000,Core i7,0,8000,2000,15.6,new,512,lenovo,https://torob.com/p/e241999d-0bc7-4a43-b79b-cfbcfacab0a2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-thinkpad-e15-g/
20300000,Core i3,1000,12000,2000,15.6,new,512,lenovo,https://torob.com/p/e2f414fb-1ecc-499d-bfcb-db8bdb6847b3/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-i3-1115g4-12gb-1tb-hdd%2B512gb-ssd-2gb-mx350/
22000000,Core i5,0,8000,2000,15.6,new,512,lenovo,https://torob.com/p/2f7c8782-38b9-40d5-98bd-bb7cbf739caa/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-lenovo-15itl6-full-hd-156-inch-intel-core-i5-1155g7-8gb-ram-512gb-ssd-mx350-2gb/
23100000,Core i5,0,16000,4000,15.6,stock,256,lenovo,https://torob.com/p/ff793560-8540-4d9b-b400-a520777b3b16/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-y520-i5-7300h-16gb-ram-256-ssd-gtx-1050ti-4gb/
16398000,Core i3,1000,4000,2000,15.6,new,0,lenovo,https://torob.com/p/0ceb3ead-6a75-45f7-bb10-d2e0909f1c4d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-4gb-ram-1tb-hdd-i3-2gb-vga/
13200000,Core i5,0,8000,0,15.0,stock,0,lenovo,https://torob.com/p/4b34b930-66b6-43af-8ac6-426123c7b0e3/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-thinkpad-t470-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-i5-%D9%86%D8%B3%D9%84-6/
22700000,Core i5,0,8000,0,15.6,new,256,lenovo,https://torob.com/p/e1ed5b35-a1b2-41a4-b6d9-dcd81a12a089/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-256gb-ssd-i5-1235u/
12300000,Core i5,0,0,0,14.0,stock,0,lenovo,https://torob.com/p/4a3d98bf-bda0-4be5-b9a4-89d3e3b145d8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-thinkpad-x1-yoga-gen6/
20379000,Ryzen 5,1000,12000,2000,15.6,new,512,lenovo,https://torob.com/p/0f37c990-5d85-4def-8416-03357d5135d5/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-g2-be-%D9%85%D8%AF%D9%84-r5-12gb-1tb%2B512gb-2g/
11500000,Core i7,0,8000,0,14.0,stock,0,lenovo,https://torob.com/p/333fbd99-611e-4547-bf94-ba298936457d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-t460s-core-i7/
16900000,Core i7,0,16000,2000,15.6,stock,500,lenovo,https://torob.com/p/9c6274d5-0531-4d0a-bb50-7dbf96c43953/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-%D9%85%D8%AF%D9%84-thinkpad-p50-i7/
80580000,Core i7,0,12000,0,14.0,new,512,lenovo,https://torob.com/p/4c93ff68-4cd9-48f0-bf52-70f1340c5602/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-yoga-c940-x360-%D8%A7%D8%B1%D8%B3%D8%A7%D9%84-10-%D8%A7%D9%84%DB%8C-15-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C/
24270000,Core i5,1000,16000,2000,15.6,new,512,lenovo,https://torob.com/p/75c43d4b-6ff4-49a6-9978-f1f63ee9fbf4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-16gb-ram-1tb-hdd-512gb-ssd-i5-2gb-vga/
65770000,Core i7,0,16000,0,15.0,new,0,lenovo,https://torob.com/p/57a425ca-007c-440c-abbe-80da2e0f26be/%D9%84%D9%BE-%D8%AA%D8%A7%D8%A8-lenovo-thinkpad-x1-yoga-gen-5-140/
6700000,Core i5,0,8000,4000,14.0,stock,256,lenovo,https://torob.com/p/95378dd2-2e02-439d-b86f-dd7482c22d16/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%85%D8%B3%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%85%D8%AF%D9%84-thinkpad-yoga-460-ram-8gb-ddr3-256gb-ssd-i5-intel-hd/
31469000,Core i5,1000,16000,2000,15.6,new,256,lenovo,https://torob.com/p/d5f03940-4fa1-467b-9e7c-4cc88ed0ebc5/%D9%84%D9%86%D9%88%D9%88-16gb-ram-1tb-hdd-256gb-ssd-2gb-vga-i5/
12900000,Celeron,0,4000,0,15.6,new,128,lenovo,https://torob.com/p/192d0912-56c4-46d7-b749-fc6410b2cd7d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-1/
31890000,Core i7,1000,16000,2000,15.6,new,256,lenovo,https://torob.com/p/7af38535-9676-49f2-8a21-960d51600db6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-gaming-3-15imh05-i7-16gb-1tb-256gb-1650-ti/
73900000,Core i7,0,64000,8000,15.6,new,2000,lenovo,https://torob.com/p/e93eec62-ffdf-4830-954b-d51f5cb9407c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-cd-%D9%85%D8%AF%D9%84-i7-64gb-2tb-8gb-3070/
80850000,Core i7,0,64000,8000,15.0,new,1000,lenovo,https://torob.com/p/2fa1d235-1646-46d3-832e-7cdd4913ec72/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-legion-5-15iah7h-cb/
34479000,Core i5,0,32000,4000,15.6,new,1000,lenovo,https://torob.com/p/11b5a043-66ed-40b5-a181-b0d41582f589/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-gaming-3-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i5-10300h-%D8%B1%D9%85-32gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-4gb-1650/
19151500,Core i7,0,16000,4000,15.6,stock,512,lenovo,https://torob.com/p/3f04ad1f-0d9b-484b-b913-a3c5a366a689/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-thinkpad-p50-4k-i7-6820hq-16gb-ddr4-512gb-ssdm2-4gb-m2000m-ddr5-15-4k/
6350000,Celeron,0,4000,9000,11.6,stock,64,lenovo,https://torob.com/p/3f64b199-9bf0-4303-99cf-5689305c3b01/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-360-%D8%AF%D8%B1%D8%AC%D9%87-%D9%84%D9%85%D8%B3%DB%8C-lenovo-n23-2017/
62400000,Ryzen 7,0,16000,8000,16.0,new,512,lenovo,https://torob.com/p/e26c5906-777d-4fc7-8044-4a85569a452b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-pro-16gb-ram-512gb-ssd-ryzen-7-8gb-vga/
85400000,Core i7,0,64000,6000,15.6,new,2000,lenovo,https://torob.com/p/1d052ae9-a53e-4361-ab85-d7096cc51182/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%84%D9%88%DA%A9-%D9%85%D8%AF%D9%84-loq-15irh8-ag/
17440000,Core i3,1000,20000,0,15.6,new,1000,lenovo,https://torob.com/p/f225453f-095a-4b49-bec1-125b1de42bd8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-vlq-i3-20gb-1t-uhd/
19288820,Ryzen 5,1000,12000,2000,15.6,new,128,lenovo,https://torob.com/p/b82957b2-3a42-4d7c-991e-65cc069e2fdd/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12gb-ram-1tb-hdd-128gb-ssd-ryzen-5/
27470000,Core i7,0,16000,0,15.6,new,512,lenovo,https://torob.com/p/171fb2c0-60e4-418c-bac0-fbe09c98b98e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-3-zab/
23099000,Core i5,1000,20000,2000,15.6,new,128,lenovo,https://torob.com/p/9b4a431a-bf65-4c6a-9724-7d7264b7e2bb/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-lenovo-ideapad-3-15itl6-i5-1135g7-20gb-ram-1tb-hdd-%2B-128gb-ssd-2gb-mx330-156-fhd/
14499000,Core i3,1000,8000,0,15.6,new,0,lenovo,https://torob.com/p/1923ada4-3ab5-4648-b900-e756284ee14e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-i3-1115g4/
18290000,Ryzen 5,1000,8000,2000,15.6,new,0,lenovo,https://torob.com/p/74487d28-f85e-4f03-a380-f957c668bd03/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-v15-g2-alc-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-ryzen5-5500u-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-hdd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb-vega7/
15179000,Core i3,1000,8000,2000,15.6,new,128,lenovo,https://torob.com/p/22e8f95c-a081-4146-93c7-d00f22202376/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-128gb-ssd-1tb-hdd-i3-1115g4/
86894000,Core i7,0,16000,0,14.0,new,1000,lenovo,https://torob.com/p/954bf758-3945-4d0e-8b4a-a2ad22f327fd/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-yoga-7-ca/
45300000,Ryzen 7,0,8000,6000,15.6,new,512,lenovo,https://torob.com/p/a516af30-6f42-4b26-aa13-bb2225cf6722/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-o/
39000000,Ryzen 5,0,16000,4000,15.6,new,256,lenovo,https://torob.com/p/3344216b-c255-4040-8f72-622ab979d515/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-r-ryzen-5-5600h-256gb-ssd-16gb-rtx3050-4gb/
164880000,Core i9,0,16000,12000,16.0,new,1000,lenovo,https://torob.com/p/72c5bc02-37c2-4ae8-acfa-1a888f9ee7a9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%84%DA%98%DB%8C%D9%88%D9%86-lenovo-legion-pro-7/
46479000,Core i7,0,16000,4000,15.6,new,512,lenovo,https://torob.com/p/14e30eb2-eec5-4406-9eae-ad39eccd4485/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-gaming-3-xcc/
15100000,Core i3,1000,4000,2000,15.6,new,1000,lenovo,https://torob.com/p/72f09d3f-b070-4ca1-8c9d-646e99503cab/laptop-lenovo-ideapad-3-core-i3-10110u-4gb-1tb%2B128ssd-2gb-mx130-fhd/
21000000,Core i7,0,16000,4000,15.6,new,512,lenovo,https://torob.com/p/e9ef00b3-4315-4441-98c5-a00c8ec94720/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D8%AA%DB%8C%D9%86%DA%A9-%D9%BE%D8%AF-p50-%D9%85%D8%AF%D9%84-lenovo-thinkpad-p50-core-i7-6820hq-quadro-m2000m-4gb-gddr5-16gb-ram-512gb-ssd-156-inch/
27270000,Core i7,1000,8000,2000,15.6,new,128,lenovo,https://torob.com/p/8b9139e8-3863-4717-826e-fb96d7089e2d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-1165g7-%D8%B1%D9%85-8gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-128gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb-mx450/
154500000,Core i9,0,16000,0,16.0,new,1000,lenovo,https://torob.com/p/cfa9c716-aed2-42c9-bb69-f7d58d87ba55/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-lenovo-legion-pro-5i-core-i9-13900hx-16gb-1tb-ssd-12gb-rtx-4080/
24300000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/95dc5735-3c62-40ee-9673-4cc6cfdaf719/%D9%84%D9%86%D9%88%D9%88-thinkbook-g2-i3-20-1tra%2B128-intel-156/
13700000,Core i3,1000,4000,0,15.6,new,128,lenovo,https://torob.com/p/4ce4dc9f-a0e7-4c0f-8e8e-f915e97f8754/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-4gb-ram-1tb-hdd-128gb-ssd-i3/
26600000,Core i7,1000,8000,2000,15.6,new,128,lenovo,https://torob.com/p/128e6cee-bf0e-4aca-b8a3-ac4578311ab8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-l3-%D8%A8%D8%A7-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-i7/
56479000,Ryzen 7,0,16000,6000,15.6,new,512,lenovo,https://torob.com/p/644469df-5883-43ed-b2f8-11858120ca7c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-legion-5-15arh7h-5pax/
5500000,Core i3,320,4000,0,14.0,stock,0,lenovo,https://torob.com/p/f8a85df8-5c4c-4cf3-bbf5-9faecb32ee44/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-flex-14/
